contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AMD241025C00070000,AMD,2024-10-25,70.00,call,86.15,86.38,85.60,102,87.15,139,1,5,2024-10-25,6.72561,0.99299,0.00035,-1.99068,0.00159,0.00188
AMD241025P00070000,AMD,2024-10-25,70.00,put,0.00,0.01,0.00,0,0.01,6,0,29,2024-10-25,5.08739,-0.00082,0.00007,-0.21304,0.00023,-0.00000
AMD241025C00075000,AMD,2024-10-25,75.00,call,81.44,81.45,80.45,128,82.45,150,9,9,2024-10-25,6.54239,0.98968,0.00051,-2.70975,0.00224,0.00200
AMD241025P00075000,AMD,2024-10-25,75.00,put,0.00,0.01,0.00,0,0.07,20,0,2,2024-10-25,4.67201,-0.00089,0.00008,-0.21153,0.00025,-0.00000
AMD241025C00080000,AMD,2024-10-25,80.00,call,77.89,76.55,75.65,90,77.45,151,6,7,2024-10-25,6.37928,0.98506,0.00072,-3.62933,0.00309,0.00212
AMD241025P00080000,AMD,2024-10-25,80.00,put,0.00,0.01,0.00,0,0.01,6,0,392,2024-10-25,4.28284,-0.00097,0.00009,-0.20982,0.00027,-0.00000
AMD241025C00085000,AMD,2024-10-25,85.00,call,71.68,71.62,70.70,85,72.55,151,1,3,2024-10-25,6.05551,0.98120,0.00093,-4.19036,0.00376,0.00224
AMD241025P00085000,AMD,2024-10-25,85.00,put,0.00,0.01,0.00,0,0.07,30,0,12,2024-10-25,3.91669,-0.00106,0.00011,-0.20798,0.00029,-0.00000
AMD241025C00090000,AMD,2024-10-25,90.00,call,62.25,66.12,65.05,161,67.20,146,0,2,2024-10-25,3.40201,1.00000,0.00000,-0.04346,0.00000,0.00247
AMD241025P00090000,AMD,2024-10-25,90.00,put,0.00,0.01,0.00,0,0.01,6,0,17,2024-10-25,3.57066,-0.00116,0.00013,-0.20598,0.00032,-0.00001
AMD241025C00095000,AMD,2024-10-25,95.00,call,59.45,61.27,60.30,149,62.25,150,0,69,2024-10-25,3.57401,0.99705,0.00031,-0.52618,0.00074,0.00259
AMD241025P00095000,AMD,2024-10-25,95.00,put,0.00,0.01,0.00,0,0.01,6,0,39,2024-10-25,3.24247,-0.00128,0.00016,-0.20386,0.00034,-0.00001
AMD241025C00100000,AMD,2024-10-25,100.00,call,56.95,56.30,55.35,140,57.25,150,33,53,2024-10-25,3.50831,0.99417,0.00058,-0.91591,0.00136,0.00271
AMD241025P00100000,AMD,2024-10-25,100.00,put,0.00,0.01,0.00,0,0.01,6,0,353,2024-10-25,2.92982,-0.00141,0.00019,-0.20143,0.00038,-0.00001
AMD241025C00105000,AMD,2024-10-25,105.00,call,47.25,51.52,50.90,49,52.15,143,0,9,2024-10-25,3.95312,0.97854,0.00159,-3.08075,0.00420,0.00278
AMD241025P00105000,AMD,2024-10-25,105.00,put,0.00,0.01,0.00,0,0.01,6,0,289,2024-10-25,2.63120,-0.00156,0.00024,-0.19880,0.00041,-0.00001
AMD241025C00110000,AMD,2024-10-25,110.00,call,48.23,46.17,45.40,141,46.95,99,20,26,2024-10-25,2.37468,1.00000,0.00000,-0.05312,0.00000,0.00301
AMD241025P00110000,AMD,2024-10-25,110.00,put,0.00,0.01,0.00,0,0.01,6,0,240,2024-10-25,2.34508,-0.00175,0.00029,-0.19597,0.00046,-0.00001
AMD241025C00115000,AMD,2024-10-25,115.00,call,37.34,41.23,40.10,150,42.35,150,0,3,2024-10-25,2.11784,1.00000,0.00000,-0.05554,0.00000,0.00315
AMD241025P00115000,AMD,2024-10-25,115.00,put,0.01,0.01,0.00,0,0.01,21,2,232,2024-10-25,2.06978,-0.00197,0.00037,-0.19266,0.00051,-0.00001
AMD241025C00120000,AMD,2024-10-25,120.00,call,37.75,36.22,35.40,136,37.05,122,161,67,2024-10-25,1.86101,1.00000,0.00000,-0.05795,0.00000,0.00329
AMD241025P00120000,AMD,2024-10-25,120.00,put,0.00,0.01,0.00,0,0.01,51,0,1516,2024-10-25,1.80439,-0.00224,0.00048,-0.18908,0.00057,-0.00001
AMD241025C00125000,AMD,2024-10-25,125.00,call,31.65,31.20,30.15,151,32.25,151,1,27,2024-10-25,1.60418,1.00000,0.00000,-0.06037,0.00000,0.00342
AMD241025P00125000,AMD,2024-10-25,125.00,put,0.01,0.01,0.00,0,0.01,11,9,5063,2024-10-25,1.54739,-0.00259,0.00063,-0.18485,0.00066,-0.00001
AMD241025C00130000,AMD,2024-10-25,130.00,call,26.66,26.35,25.50,116,27.20,150,54,75,2024-10-25,1.73564,0.98077,0.00330,-1.27413,0.00383,0.00348
AMD241025P00130000,AMD,2024-10-25,130.00,put,0.01,0.01,0.00,0,0.01,70,41,1916,2024-10-25,1.29770,-0.00306,0.00088,-0.17990,0.00076,-0.00001
AMD241025C00135000,AMD,2024-10-25,135.00,call,21.20,21.40,20.60,110,22.20,26,40,130,2024-10-25,1.52391,0.96944,0.00554,-1.63425,0.00565,0.00356
AMD241025P00135000,AMD,2024-10-25,135.00,put,0.01,0.01,0.00,0,0.01,62,66,3697,2024-10-25,1.05411,-0.00371,0.00129,-0.17405,0.00091,-0.00002
AMD241025C00140000,AMD,2024-10-25,140.00,call,16.67,16.52,15.90,31,17.15,148,238,598,2024-10-25,1.35135,0.94385,0.01023,-2.34361,0.00925,0.00359
AMD241025P00140000,AMD,2024-10-25,140.00,put,0.01,0.01,0.00,0,0.01,155,543,4817,2024-10-25,0.81478,-0.00471,0.00206,-0.16637,0.00112,-0.00002
AMD241025C00145000,AMD,2024-10-25,145.00,call,11.57,11.25,10.30,2,12.20,2,291,1159,2024-10-25,0.45412,0.99920,0.00074,-0.08856,0.00022,0.00397
AMD241025P00145000,AMD,2024-10-25,145.00,put,0.01,0.01,0.00,0,0.01,12,1192,8540,2024-10-25,0.57790,-0.00647,0.00384,-0.15621,0.00149,-0.00003
AMD241025C00146000,AMD,2024-10-25,146.00,call,10.60,10.25,9.35,146,11.15,141,78,159,2024-10-25,0.40961,0.99925,0.00077,-0.08620,0.00021,0.00400
AMD241025P00146000,AMD,2024-10-25,146.00,put,0.01,0.01,0.00,0,0.01,21,316,1370,2024-10-25,0.53049,-0.00699,0.00449,-0.15362,0.00159,-0.00003
AMD241025C00147000,AMD,2024-10-25,147.00,call,9.92,9.43,8.65,111,10.20,150,452,510,2024-10-25,0.77713,0.93583,0.01975,-1.52200,0.01027,0.00375
AMD241025P00147000,AMD,2024-10-25,147.00,put,0.01,0.01,0.00,0,0.01,6,372,2388,2024-10-25,0.48308,-0.00763,0.00532,-0.15097,0.00172,-0.00003
AMD241025C00148000,AMD,2024-10-25,148.00,call,8.57,8.30,7.40,139,9.20,154,66,241,2024-10-25,0.55000,0.97121,0.01462,-0.60908,0.00538,0.00393
AMD241025P00148000,AMD,2024-10-25,148.00,put,0.01,0.01,0.00,0,0.01,9,418,2210,2024-10-25,0.43537,-0.00838,0.00641,-0.14770,0.00187,-0.00004
AMD241025C00149000,AMD,2024-10-25,149.00,call,7.20,7.20,6.30,10,8.10,139,112,313,2024-10-25,0.37138,1.00000,0.00000,-0.07196,0.00000,0.00408
AMD241025P00149000,AMD,2024-10-25,149.00,put,0.01,0.01,0.00,0,0.01,6,2303,2864,2024-10-25,0.38751,-0.00932,0.00791,-0.14419,0.00205,-0.00004
AMD241025C00150000,AMD,2024-10-25,150.00,call,6.40,5.88,5.35,146,6.40,26,1710,1896,2024-10-25,0.32001,1.00000,0.00000,-0.07244,0.00000,0.00411
AMD241025P00150000,AMD,2024-10-25,150.00,put,0.01,0.01,0.00,0,0.01,229,4151,15065,2024-10-25,0.33934,-0.01052,0.01003,-0.14022,0.00228,-0.00005
AMD241025C00152500,AMD,2024-10-25,152.50,call,3.71,3.73,3.20,87,4.25,76,3327,8944,2024-10-25,0.19160,1.00000,0.00000,-0.07365,0.00000,0.00418
AMD241025P00152500,AMD,2024-10-25,152.50,put,0.01,0.01,0.00,0,0.01,27,9940,11382,2024-10-25,0.21647,-0.01578,0.02234,-0.12657,0.00323,-0.00007
AMD241025C00155000,AMD,2024-10-25,155.00,call,1.33,1.46,1.16,20,1.75,24,29318,22243,2024-10-25,0.20093,0.77917,0.18060,-0.94786,0.02426,0.00330
AMD241025P00155000,AMD,2024-10-25,155.00,put,0.01,0.01,0.00,0,0.01,29,35757,10140,2024-10-25,0.08538,-0.03589,0.11297,-0.09779,0.00645,-0.00015
AMD241025C00157500,AMD,2024-10-25,157.50,call,0.01,0.01,0.00,0,0.01,649,64706,10790,2024-10-25,0.08462,0.03626,0.11495,-0.10317,0.00650,0.00015
AMD241025P00157500,AMD,2024-10-25,157.50,put,1.26,1.50,1.00,29,2.00,30,32254,2962,2024-10-25,0.21571,-0.75794,0.17706,-0.94752,0.02554,-0.00329
AMD241025C00160000,AMD,2024-10-25,160.00,call,0.01,0.01,0.00,0,0.01,804,64939,18465,2024-10-25,0.21129,0.01624,0.02346,-0.12904,0.00331,0.00007
AMD241025P00160000,AMD,2024-10-25,160.00,put,3.85,4.10,3.60,153,4.60,143,3664,1020,2024-10-25,0.47211,-0.82824,0.06598,-1.73027,0.02083,-0.00366
AMD241025C00162500,AMD,2024-10-25,162.50,call,0.01,0.01,0.00,0,0.01,556,10476,6937,2024-10-25,0.32592,0.01100,0.01087,-0.14172,0.00237,0.00005
AMD241025P00162500,AMD,2024-10-25,162.50,put,5.95,6.12,5.35,155,6.90,93,567,109,2024-10-25,0.32207,-1.00000,0.00000,0.07848,0.00000,-0.00445
AMD241025C00165000,AMD,2024-10-25,165.00,call,0.01,0.01,0.00,0,0.01,645,3104,19426,2024-10-25,0.43415,0.00851,0.00652,-0.15060,0.00189,0.00004
AMD241025P00165000,AMD,2024-10-25,165.00,put,8.43,8.53,7.90,133,9.15,60,56,592,2024-10-25,0.45048,-1.00000,0.00000,0.07968,0.00000,-0.00452
AMD241025C00167500,AMD,2024-10-25,167.50,call,0.01,0.01,0.00,0,0.01,249,791,7659,2024-10-25,0.53765,0.00702,0.00444,-0.15725,0.00160,0.00003
AMD241025P00167500,AMD,2024-10-25,167.50,put,11.35,11.25,10.35,136,12.15,30,134,520,2024-10-25,0.45930,-0.99801,0.00168,0.03748,0.00052,-0.00458
AMD241025C00170000,AMD,2024-10-25,170.00,call,0.01,0.01,0.00,0,0.01,858,283,12705,2024-10-25,0.63750,0.00602,0.00327,-0.16277,0.00140,0.00003
AMD241025P00170000,AMD,2024-10-25,170.00,put,13.70,13.50,12.65,148,14.35,120,17,71,2024-10-25,0.70732,-1.00000,0.00000,0.08210,0.00000,-0.00466
AMD241025C00172500,AMD,2024-10-25,172.50,call,0.01,0.01,0.00,0,0.01,367,81,3226,2024-10-25,0.73414,0.00530,0.00254,-0.16733,0.00125,0.00002
AMD241025P00172500,AMD,2024-10-25,172.50,put,16.30,15.77,14.90,151,16.65,87,14,40,2024-10-25,0.83573,-1.00000,0.00000,0.08331,0.00000,-0.00473
AMD241025C00175000,AMD,2024-10-25,175.00,call,0.01,0.01,0.00,0,0.01,586,362,5678,2024-10-25,0.82789,0.00475,0.00204,-0.17104,0.00113,0.00002
AMD241025P00175000,AMD,2024-10-25,175.00,put,17.70,18.57,17.95,133,19.20,78,11,29,2024-10-25,0.96415,-1.00000,0.00000,0.08451,0.00000,-0.00479
AMD241025C00177500,AMD,2024-10-25,177.50,call,0.01,0.01,0.00,0,0.01,42,149,1724,2024-10-25,0.91935,0.00432,0.00169,-0.17458,0.00104,0.00002
AMD241025P00177500,AMD,2024-10-25,177.50,put,19.25,20.73,19.75,151,21.70,65,2,1,2024-10-25,1.09257,-1.00000,0.00000,0.08572,0.00000,-0.00486
AMD241025C00180000,AMD,2024-10-25,180.00,call,0.01,0.01,0.00,0,0.01,100,93,6102,2024-10-25,1.00853,0.00398,0.00143,-0.17769,0.00096,0.00002
AMD241025P00180000,AMD,2024-10-25,180.00,put,23.78,23.68,22.60,152,24.75,152,5,5,2024-10-25,1.22098,-1.00000,0.00000,0.08693,0.00000,-0.00493
AMD241025C00182500,AMD,2024-10-25,182.50,call,0.01,0.01,0.00,0,0.01,40,32,740,2024-10-25,1.09557,0.00369,0.00123,-0.18040,0.00090,0.00002
AMD241025P00182500,AMD,2024-10-25,182.50,put,0.00,25.95,24.75,151,27.15,150,0,4,2024-10-25,1.34940,-1.00000,0.00000,0.08814,0.00000,-0.00500
AMD241025C00185000,AMD,2024-10-25,185.00,call,0.01,0.01,0.00,0,0.01,41,35,5360,2024-10-25,1.18078,0.00345,0.00107,-0.18300,0.00085,0.00001
AMD241025P00185000,AMD,2024-10-25,185.00,put,0.00,28.50,27.20,150,29.80,150,0,0,2024-10-25,1.47782,-1.00000,0.00000,0.08934,0.00000,-0.00507
AMD241025C00187500,AMD,2024-10-25,187.50,call,0.01,0.01,0.00,0,0.01,46,36,873,2024-10-25,1.26416,0.00324,0.00095,-0.18534,0.00080,0.00001
AMD241025P00187500,AMD,2024-10-25,187.50,put,0.00,31.02,29.75,150,32.30,150,0,0,2024-10-25,1.60623,-1.00000,0.00000,0.09055,0.00000,-0.00514
AMD241025C00190000,AMD,2024-10-25,190.00,call,0.01,0.01,0.00,0,0.01,140,18,3688,2024-10-25,1.34587,0.00306,0.00085,-0.18752,0.00076,0.00001
AMD241025P00190000,AMD,2024-10-25,190.00,put,32.74,33.60,32.85,145,34.35,89,2,7,2024-10-25,1.73465,-1.00000,0.00000,0.09176,0.00000,-0.00520
AMD241025C00192500,AMD,2024-10-25,192.50,call,0.01,0.01,0.00,0,0.01,6,6,977,2024-10-25,1.42590,0.00291,0.00076,-0.18946,0.00073,0.00001
AMD241025P00192500,AMD,2024-10-25,192.50,put,0.00,36.03,34.70,150,37.35,150,0,0,2024-10-25,1.86307,-1.00000,0.00000,0.09297,0.00000,-0.00527
AMD241025C00195000,AMD,2024-10-25,195.00,call,0.01,0.01,0.00,0,0.01,25,36,1611,2024-10-25,1.50455,0.00277,0.00069,-0.19143,0.00070,0.00001
AMD241025P00195000,AMD,2024-10-25,195.00,put,0.00,38.47,37.65,150,39.30,82,0,0,2024-10-25,1.99148,-1.00000,0.00000,0.09417,0.00000,-0.00534
AMD241025C00200000,AMD,2024-10-25,200.00,call,0.01,0.01,0.00,0,0.01,750,11,1400,2024-10-25,1.65744,0.00254,0.00058,-0.19485,0.00064,0.00001
AMD241025P00200000,AMD,2024-10-25,200.00,put,0.00,43.42,42.50,150,44.35,90,0,0,2024-10-25,2.24831,-1.00000,0.00000,0.09659,0.00000,-0.00548
AMD241025C00205000,AMD,2024-10-25,205.00,call,0.01,0.01,0.00,0,0.01,21,0,1301,2024-10-25,1.80500,0.00235,0.00050,-0.19782,0.00060,0.00001
AMD241025P00205000,AMD,2024-10-25,205.00,put,0.00,48.42,47.70,150,49.15,57,0,0,2024-10-25,2.50515,-1.00000,0.00000,0.09900,0.00000,-0.00562
AMD241025C00210000,AMD,2024-10-25,210.00,call,0.02,0.01,0.00,0,0.01,21,0,414,2024-10-25,1.94783,0.00219,0.00043,-0.20062,0.00056,0.00001
AMD241025P00210000,AMD,2024-10-25,210.00,put,0.00,53.40,52.55,150,54.25,69,0,0,2024-10-25,2.76198,-1.00000,0.00000,0.10142,0.00000,-0.00575
AMD241025C00215000,AMD,2024-10-25,215.00,call,0.01,0.01,0.00,0,0.01,26,0,679,2024-10-25,2.08625,0.00206,0.00038,-0.20323,0.00053,0.00001
AMD241025P00215000,AMD,2024-10-25,215.00,put,0.00,58.90,57.90,134,59.90,150,0,0,2024-10-25,2.85101,-0.98050,0.00203,-1.91370,0.00387,-0.00581
AMD241025C00220000,AMD,2024-10-25,220.00,call,0.01,0.01,0.00,0,0.01,27,0,747,2024-10-25,2.22039,0.00195,0.00034,-0.20554,0.00051,0.00001
AMD241025P00220000,AMD,2024-10-25,220.00,put,0.00,63.40,62.50,151,64.30,80,0,0,2024-10-25,3.27565,-1.00000,0.00000,0.10625,0.00000,-0.00603
AMD241025C00225000,AMD,2024-10-25,225.00,call,0.01,0.01,0.00,0,0.01,10,0,519,2024-10-25,2.35057,0.00185,0.00031,-0.20762,0.00048,0.00001
AMD241025P00225000,AMD,2024-10-25,225.00,put,0.00,68.50,67.85,144,69.15,56,0,0,2024-10-25,3.53248,-1.00000,0.00000,0.10866,0.00000,-0.00616
AMD241025C00230000,AMD,2024-10-25,230.00,call,0.01,0.01,0.00,0,0.01,1,0,1539,2024-10-25,2.47724,0.00177,0.00028,-0.20968,0.00046,0.00001
AMD241025P00230000,AMD,2024-10-25,230.00,put,0.00,73.38,72.60,150,74.15,59,0,0,2024-10-25,3.78931,-1.00000,0.00000,0.11108,0.00000,-0.00630
AMD241025C00235000,AMD,2024-10-25,235.00,call,0.01,0.01,0.00,0,0.01,6,0,191,2024-10-25,2.60041,0.00169,0.00026,-0.21154,0.00045,0.00001
AMD241025P00235000,AMD,2024-10-25,235.00,put,0.00,78.85,77.75,151,79.95,161,0,0,2024-10-25,3.34246,-0.98763,0.00117,-1.48748,0.00262,-0.00639
AMD241025C00240000,AMD,2024-10-25,240.00,call,0.01,0.01,0.00,0,0.08,3,0,152,2024-10-25,2.72038,0.00163,0.00024,-0.21333,0.00043,0.00001
AMD241025P00240000,AMD,2024-10-25,240.00,put,0.00,83.93,82.90,138,84.95,29,0,0,2024-10-25,3.74870,-0.98165,0.00147,-2.40256,0.00368,-0.00650
AMD241025C00245000,AMD,2024-10-25,245.00,call,0.02,0.01,0.00,0,0.01,1,0,55,2024-10-25,2.83714,0.00157,0.00022,-0.21490,0.00041,0.00001
AMD241025P00245000,AMD,2024-10-25,245.00,put,0.00,88.78,87.70,151,89.85,150,0,0,2024-10-25,3.25207,-0.99473,0.00057,-0.61799,0.00124,-0.00669
AMD241025C00250000,AMD,2024-10-25,250.00,call,0.01,0.01,0.00,0,0.01,6,0,20,2024-10-25,2.95116,0.00151,0.00020,-0.21652,0.00040,0.00001
AMD241025P00250000,AMD,2024-10-25,250.00,put,0.00,93.45,92.75,150,94.15,57,0,0,2024-10-25,4.81664,-1.00000,0.00000,0.12073,0.00000,-0.00685
AMD241025C00255000,AMD,2024-10-25,255.00,call,0.02,0.01,0.00,0,0.01,1,0,10,2024-10-25,3.06229,0.00146,0.00019,-0.21795,0.00039,0.00001
AMD241025P00255000,AMD,2024-10-25,255.00,put,0.00,98.50,97.90,134,99.10,49,0,0,2024-10-25,5.07348,-1.00000,0.00000,0.12315,0.00000,-0.00699
AMD241025C00260000,AMD,2024-10-25,260.00,call,0.01,0.01,0.00,0,0.01,6,0,28,2024-10-25,3.17097,0.00142,0.00018,-0.21943,0.00038,0.00001
AMD241025P00260000,AMD,2024-10-25,260.00,put,0.00,103.85,102.85,143,104.85,151,0,0,2024-10-25,4.04763,-0.98921,0.00086,-1.59576,0.00233,-0.00708
AMD241025C00265000,AMD,2024-10-25,265.00,call,0.01,0.01,0.00,0,0.08,2,0,261,2024-10-25,3.27707,0.00138,0.00017,-0.22079,0.00037,0.00001
AMD241025P00265000,AMD,2024-10-25,265.00,put,0.00,108.82,107.85,138,109.80,150,0,0,2024-10-25,4.03330,-0.99173,0.00068,-1.23114,0.00185,-0.00723
AMD241101C00070000,AMD,2024-11-01,70.00,call,87.20,86.32,86.05,44,86.60,6,0,2,2024-10-25,2.09448,0.99823,0.00013,-0.10074,0.00123,0.01335
AMD241101P00070000,AMD,2024-11-01,70.00,put,0.01,0.01,0.00,0,0.01,454,5,12,2024-10-25,1.92466,-0.00082,0.00007,-0.03038,0.00061,-0.00003
AMD241101C00075000,AMD,2024-11-01,75.00,call,81.77,81.32,81.10,11,81.55,20,1,34,2024-10-25,1.88716,0.99837,0.00013,-0.09208,0.00114,0.01432
AMD241101P00075000,AMD,2024-11-01,75.00,put,0.00,0.01,0.00,0,0.01,361,0,15,2024-10-25,1.76766,-0.00089,0.00008,-0.03016,0.00066,-0.00003
AMD241101C00080000,AMD,2024-11-01,80.00,call,76.76,76.32,76.05,43,76.60,8,1,1,2024-10-25,1.68976,0.99856,0.00013,-0.08318,0.00101,0.01528
AMD241101P00080000,AMD,2024-11-01,80.00,put,0.00,0.01,0.00,0,0.01,49,0,5,2024-10-25,1.62056,-0.00097,0.00009,-0.02991,0.00071,-0.00003
AMD241101C00085000,AMD,2024-11-01,85.00,call,71.76,71.35,71.10,26,71.60,5,1,5,2024-10-25,1.70211,0.99657,0.00028,-0.13971,0.00223,0.01618
AMD241101P00085000,AMD,2024-11-01,85.00,put,0.01,0.01,0.00,0,0.01,3024,2,231,2024-10-25,1.48214,-0.00106,0.00011,-0.02964,0.00077,-0.00003
AMD241101C00090000,AMD,2024-11-01,90.00,call,67.11,66.35,66.15,20,66.55,20,22,17,2024-10-25,1.53428,0.99660,0.00031,-0.13182,0.00222,0.01714
AMD241101P00090000,AMD,2024-11-01,90.00,put,0.01,0.01,0.01,26,0.02,178,100,59,2024-10-25,1.35135,-0.00116,0.00013,-0.02934,0.00084,-0.00004
AMD241101C00095000,AMD,2024-11-01,95.00,call,59.51,61.38,61.15,14,61.60,20,0,32,2024-10-25,1.48169,0.99432,0.00051,-0.18074,0.00350,0.01802
AMD241101P00095000,AMD,2024-11-01,95.00,put,0.00,0.01,0.00,0,0.02,138,0,35,2024-10-25,1.22742,-0.00128,0.00016,-0.02905,0.00091,-0.00004
AMD241101C00100000,AMD,2024-11-01,100.00,call,56.47,56.40,56.20,20,56.60,10,2,15,2024-10-25,1.37971,0.99256,0.00069,-0.20763,0.00445,0.01892
AMD241101P00100000,AMD,2024-11-01,100.00,put,0.01,0.01,0.00,0,0.02,39,8,354,2024-10-25,1.10929,-0.00141,0.00019,-0.02871,0.00100,-0.00004
AMD241101C00105000,AMD,2024-11-01,105.00,call,52.15,51.38,51.15,14,51.60,20,1,13,2024-10-25,1.18566,0.99393,0.00067,-0.16514,0.00372,0.01993
AMD241101P00105000,AMD,2024-11-01,105.00,put,0.02,0.02,0.01,119,0.03,32,419,559,2024-10-25,1.06539,-0.00277,0.00037,-0.05102,0.00184,-0.00009
AMD241101C00110000,AMD,2024-11-01,110.00,call,48.90,46.40,46.20,20,46.60,20,2,30,2024-10-25,1.09435,0.99173,0.00095,-0.19168,0.00488,0.02082
AMD241101P00110000,AMD,2024-11-01,110.00,put,0.03,0.03,0.02,203,0.04,36,223,779,2024-10-25,0.99283,-0.00430,0.00059,-0.07050,0.00274,-0.00013
AMD241101C00115000,AMD,2024-11-01,115.00,call,37.55,41.42,41.20,7,41.65,20,0,21,2024-10-25,0.99649,0.98916,0.00133,-0.21532,0.00619,0.02169
AMD241101P00115000,AMD,2024-11-01,115.00,put,0.05,0.05,0.04,141,0.06,35,537,897,2024-10-25,0.93261,-0.00726,0.00100,-0.10530,0.00435,-0.00023
AMD241101C00120000,AMD,2024-11-01,120.00,call,37.70,36.45,36.25,10,36.65,13,75,48,2024-10-25,0.90731,0.98500,0.00193,-0.25058,0.00820,0.02252
AMD241101P00120000,AMD,2024-11-01,120.00,put,0.09,0.08,0.08,57,0.09,38,831,1024,2024-10-25,0.86844,-0.01186,0.00165,-0.15052,0.00669,-0.00037
AMD241101C00125000,AMD,2024-11-01,125.00,call,31.95,31.57,31.40,20,31.75,10,6,63,2024-10-25,0.88262,0.97084,0.00348,-0.38888,0.01438,0.02303
AMD241101P00125000,AMD,2024-11-01,125.00,put,0.15,0.14,0.13,114,0.15,77,589,842,2024-10-25,0.81554,-0.02071,0.00283,-0.22779,0.01079,-0.00065
AMD241101C00130000,AMD,2024-11-01,130.00,call,27.88,26.62,26.45,15,26.80,11,21,175,2024-10-25,0.77744,0.96160,0.00496,-0.42525,0.01803,0.02371
AMD241101P00130000,AMD,2024-11-01,130.00,put,0.25,0.25,0.24,127,0.26,2,1180,2265,2024-10-25,0.76631,-0.03643,0.00482,-0.34227,0.01728,-0.00114
AMD241101C00135000,AMD,2024-11-01,135.00,call,22.10,21.82,21.65,20,22.00,71,172,190,2024-10-25,0.72576,0.93482,0.00809,-0.58021,0.02749,0.02382
AMD241101P00135000,AMD,2024-11-01,135.00,put,0.49,0.49,0.48,59,0.50,63,1395,3013,2024-10-25,0.73460,-0.06737,0.00820,-0.53485,0.02820,-0.00211
AMD241101C00136000,AMD,2024-11-01,136.00,call,22.44,20.98,20.85,27,21.10,24,6,0,2024-10-25,0.74939,0.91880,0.00927,-0.69471,0.03253,0.02351
AMD241101P00136000,AMD,2024-11-01,136.00,put,0.56,0.58,0.55,87,0.61,51,225,51,2024-10-25,0.73552,-0.07759,0.00913,-0.59652,0.03143,-0.00244
AMD241101C00137000,AMD,2024-11-01,137.00,call,21.00,20.07,19.95,29,20.20,25,6,3,2024-10-25,0.74512,0.90881,0.01017,-0.74808,0.03548,0.02338
AMD241101P00137000,AMD,2024-11-01,137.00,put,0.64,0.65,0.63,357,0.66,70,134,43,2024-10-25,0.72698,-0.08625,0.01000,-0.63830,0.03404,-0.00271
AMD241101C00138000,AMD,2024-11-01,138.00,call,19.31,19.15,19.05,20,19.25,26,96,6,2024-10-25,0.73552,0.89940,0.01108,-0.78991,0.03814,0.02328
AMD241101P00138000,AMD,2024-11-01,138.00,put,0.73,0.74,0.72,130,0.76,72,90,65,2024-10-25,0.72164,-0.09667,0.01096,-0.68921,0.03704,-0.00304
AMD241101C00139000,AMD,2024-11-01,139.00,call,18.05,18.18,17.85,31,18.50,65,1,0,2024-10-25,0.71143,0.89339,0.01194,-0.79642,0.03978,0.02328
AMD241101P00139000,AMD,2024-11-01,139.00,put,0.85,0.85,0.83,119,0.87,12,104,164,2024-10-25,0.71860,-0.10873,0.01199,-0.74722,0.04034,-0.00342
AMD241101C00140000,AMD,2024-11-01,140.00,call,17.25,17.40,17.30,24,17.50,223,206,5304,2024-10-25,0.73094,0.87356,0.01312,-0.91308,0.04490,0.02284
AMD241101P00140000,AMD,2024-11-01,140.00,put,0.96,0.97,0.96,114,0.98,1,1525,4031,2024-10-25,0.71494,-0.12166,0.01306,-0.80491,0.04370,-0.00383
AMD241101C00141000,AMD,2024-11-01,141.00,call,16.80,16.48,16.30,22,16.65,62,9,39,2024-10-25,0.71463,0.86330,0.01416,-0.93993,0.04738,0.02271
AMD241101P00141000,AMD,2024-11-01,141.00,put,1.12,1.14,1.09,181,1.19,65,345,42,2024-10-25,0.71890,-0.13800,0.01417,-0.88281,0.04769,-0.00435
AMD241101C00142000,AMD,2024-11-01,142.00,call,15.90,15.60,15.40,24,15.80,57,56,65,2024-10-25,0.70503,0.85000,0.01529,-0.98382,0.05044,0.02248
AMD241101P00142000,AMD,2024-11-01,142.00,put,1.25,1.30,1.25,108,1.35,138,410,128,2024-10-25,0.71707,-0.15370,0.01527,-0.94623,0.05127,-0.00485
AMD241101C00143000,AMD,2024-11-01,143.00,call,15.10,14.78,14.50,40,15.05,75,1,5,2024-10-25,0.70427,0.83286,0.01643,-1.05008,0.05416,0.02212
AMD241101P00143000,AMD,2024-11-01,143.00,put,1.47,1.48,1.43,10,1.53,14,151,89,2024-10-25,0.71570,-0.17063,0.01638,-1.01043,0.05488,-0.00540
AMD241101C00144000,AMD,2024-11-01,144.00,call,15.25,14.00,13.80,30,14.20,62,14,9,2024-10-25,0.70701,0.81353,0.01754,-1.12439,0.05804,0.02169
AMD241101P00144000,AMD,2024-11-01,144.00,put,1.66,1.68,1.63,5,1.73,33,405,64,2024-10-25,0.71448,-0.18870,0.01748,-1.07399,0.05846,-0.00598
AMD241101C00145000,AMD,2024-11-01,145.00,call,13.52,13.18,13.00,10,13.35,20,157,748,2024-10-25,0.69969,0.79612,0.01871,-1.17142,0.06127,0.02133
AMD241101P00145000,AMD,2024-11-01,145.00,put,1.87,1.89,1.87,1,1.91,45,1590,3717,2024-10-25,0.71174,-0.20739,0.01858,-1.13199,0.06190,-0.00658
